timestamp,tweets,sentiment,tickers
2023-04-24 20:27:35+00:00,#long #watchlist for #trading on #nyse #nasdaq between $90 and $100: $AEE $CELH $CHD $CHRW $ED $EFG $MINT $STIP $WEC,Negative,ED
2023-04-24 20:27:35+00:00,#long #watchlist for #trading on #nyse #nasdaq between $90 and $100: $AEE $CELH $CHD $CHRW $ED $EFG $MINT $STIP $WEC,Negative,WEC
2023-04-24 20:27:35+00:00,#long #watchlist for #trading on #nyse #nasdaq between $90 and $100: $AEE $CELH $CHD $CHRW $ED $EFG $MINT $STIP $WEC,Negative,CHD
2023-04-24 20:27:35+00:00,#long #watchlist for #trading on #nyse #nasdaq between $90 and $100: $AEE $CELH $CHD $CHRW $ED $EFG $MINT $STIP $WEC,Negative,AEE
2023-04-24 20:27:30+00:00,#long #watchlist for #trading on #nyse #nasdaq between $80 and $90: $APLS $CP $GILD $HOLX $HSIC $PNW $TNET,Negative,TNET
2023-04-24 20:27:30+00:00,#long #watchlist for #trading on #nyse #nasdaq between $80 and $90: $APLS $CP $GILD $HOLX $HSIC $PNW $TNET,Negative,GILD
2023-04-24 20:27:30+00:00,#long #watchlist for #trading on #nyse #nasdaq between $80 and $90: $APLS $CP $GILD $HOLX $HSIC $PNW $TNET,Negative,PNW
2023-04-24 20:27:30+00:00,#long #watchlist for #trading on #nyse #nasdaq between $80 and $90: $APLS $CP $GILD $HOLX $HSIC $PNW $TNET,Negative,HSIC
2023-04-24 20:27:30+00:00,#long #watchlist for #trading on #nyse #nasdaq between $80 and $90: $APLS $CP $GILD $HOLX $HSIC $PNW $TNET,Negative,HOLX
2023-04-24 20:27:30+00:00,#long #watchlist for #trading on #nyse #nasdaq between $80 and $90: $APLS $CP $GILD $HOLX $HSIC $PNW $TNET,Negative,CP
2023-04-24 20:27:28+00:00,#latte #nyse #animalscornergram Subscribe to Penny Stock Data Science's channel and be the first to see all of their new videos as soon as they're uploaded. $SGHIF $OWECF $WGNR $GME https://t.co/Ed8lk2PV8H,Positive,GME
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,CL
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,VCLT
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,MDLZ
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,CRI
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,ALTR
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,SO
2023-04-24 20:27:24+00:00,#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $ALC $ALTR $CEG $CL $CRI $EFA $EFAV $INCY $MDLZ $SO $VCLT $XLP,Negative,INCY
2023-04-24 20:27:21+00:00,$WSBC  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 600,Positive,WSBC
2023-04-24 20:27:19+00:00,#long #watchlist for #trading on #nyse #nasdaq between $60 and $70: $AOS $CCEP $EVRG $FRPT $IEFA $LVS $NARI $OLLI $PHM $QSR $SPLV,Negative,AOS
2023-04-24 20:27:19+00:00,#long #watchlist for #trading on #nyse #nasdaq between $60 and $70: $AOS $CCEP $EVRG $FRPT $IEFA $LVS $NARI $OLLI $PHM $QSR $SPLV,Negative,LVS
2023-04-24 20:27:19+00:00,#long #watchlist for #trading on #nyse #nasdaq between $60 and $70: $AOS $CCEP $EVRG $FRPT $IEFA $LVS $NARI $OLLI $PHM $QSR $SPLV,Negative,FRPT
2023-04-24 20:27:19+00:00,#long #watchlist for #trading on #nyse #nasdaq between $60 and $70: $AOS $CCEP $EVRG $FRPT $IEFA $LVS $NARI $OLLI $PHM $QSR $SPLV,Negative,PHM
2023-04-24 20:27:19+00:00,#long #watchlist for #trading on #nyse #nasdaq between $60 and $70: $AOS $CCEP $EVRG $FRPT $IEFA $LVS $NARI $OLLI $PHM $QSR $SPLV,Negative,QSR
2023-04-24 20:27:14+00:00,#long #watchlist for #trading on #nyse #nasdaq between $50 and $60: $FAST $FLOT $FTSM $HYD $IART $ICSH $JEPI $JPST $MNST $PNR $SCHP $UL $WOLF,Positive,FTSM
2023-04-24 20:27:14+00:00,#long #watchlist for #trading on #nyse #nasdaq between $50 and $60: $FAST $FLOT $FTSM $HYD $IART $ICSH $JEPI $JPST $MNST $PNR $SCHP $UL $WOLF,Positive,UL
2023-04-24 20:27:14+00:00,#long #watchlist for #trading on #nyse #nasdaq between $50 and $60: $FAST $FLOT $FTSM $HYD $IART $ICSH $JEPI $JPST $MNST $PNR $SCHP $UL $WOLF,Positive,IART
2023-04-24 20:27:14+00:00,#long #watchlist for #trading on #nyse #nasdaq between $50 and $60: $FAST $FLOT $FTSM $HYD $IART $ICSH $JEPI $JPST $MNST $PNR $SCHP $UL $WOLF,Positive,PNR
2023-04-24 20:27:14+00:00,#long #watchlist for #trading on #nyse #nasdaq between $50 and $60: $FAST $FLOT $FTSM $HYD $IART $ICSH $JEPI $JPST $MNST $PNR $SCHP $UL $WOLF,Positive,FAST
2023-04-24 20:27:14+00:00,#long #watchlist for #trading on #nyse #nasdaq between $50 and $60: $FAST $FLOT $FTSM $HYD $IART $ICSH $JEPI $JPST $MNST $PNR $SCHP $UL $WOLF,Positive,MNST
2023-04-24 20:27:13+00:00,$AMP  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 599,Positive,AMP
2023-04-24 20:27:08+00:00,#long #watchlist for #trading on #nyse #nasdaq between $40 and $50: $ACLX $AQUA $BCE $BWA $COOP $EWL $GMAB $INDA $KBH $KR $NEAR $PULS $SLQD $VEA $VTIP $XRAY,Positive,KBH
2023-04-24 20:27:08+00:00,#long #watchlist for #trading on #nyse #nasdaq between $40 and $50: $ACLX $AQUA $BCE $BWA $COOP $EWL $GMAB $INDA $KBH $KR $NEAR $PULS $SLQD $VEA $VTIP $XRAY,Positive,BCE
2023-04-24 20:27:08+00:00,#long #watchlist for #trading on #nyse #nasdaq between $40 and $50: $ACLX $AQUA $BCE $BWA $COOP $EWL $GMAB $INDA $KBH $KR $NEAR $PULS $SLQD $VEA $VTIP $XRAY,Positive,VTIP
2023-04-24 20:27:08+00:00,#long #watchlist for #trading on #nyse #nasdaq between $40 and $50: $ACLX $AQUA $BCE $BWA $COOP $EWL $GMAB $INDA $KBH $KR $NEAR $PULS $SLQD $VEA $VTIP $XRAY,Positive,KR
2023-04-24 20:27:08+00:00,#long #watchlist for #trading on #nyse #nasdaq between $40 and $50: $ACLX $AQUA $BCE $BWA $COOP $EWL $GMAB $INDA $KBH $KR $NEAR $PULS $SLQD $VEA $VTIP $XRAY,Positive,XRAY
2023-04-24 20:27:08+00:00,#long #watchlist for #trading on #nyse #nasdaq between $40 and $50: $ACLX $AQUA $BCE $BWA $COOP $EWL $GMAB $INDA $KBH $KR $NEAR $PULS $SLQD $VEA $VTIP $XRAY,Positive,BWA
2023-04-24 20:27:03+00:00,#long #watchlist for #trading on #nyse #nasdaq between $30 and $40: $ABB $AQNU $ATLX $BN $CAG $EWU $GFL $INMD $IQLT $ISEE $MAXN $ONON $OSH $RHHBY $RTO $SPIB $VTYX $W,Negative,ABB
2023-04-24 20:27:03+00:00,#long #watchlist for #trading on #nyse #nasdaq between $30 and $40: $ABB $AQNU $ATLX $BN $CAG $EWU $GFL $INMD $IQLT $ISEE $MAXN $ONON $OSH $RHHBY $RTO $SPIB $VTYX $W,Negative,CAG
2023-04-24 20:27:03+00:00,#long #watchlist for #trading on #nyse #nasdaq between $30 and $40: $ABB $AQNU $ATLX $BN $CAG $EWU $GFL $INMD $IQLT $ISEE $MAXN $ONON $OSH $RHHBY $RTO $SPIB $VTYX $W,Negative,W
2023-04-24 20:26:59+00:00,#long #watchlist for #trading on #nyse #nasdaq between $20 and $30: $APG $BTAI $CORT $EYE $FAZ $HROW $IBN $MANU $RUN $SJNK $SOXS $SPLB $TECS $VNT $WES,Negative,CORT
2023-04-24 20:26:59+00:00,#long #watchlist for #trading on #nyse #nasdaq between $20 and $30: $APG $BTAI $CORT $EYE $FAZ $HROW $IBN $MANU $RUN $SJNK $SOXS $SPLB $TECS $VNT $WES,Negative,WES
2023-04-24 20:26:59+00:00,#long #watchlist for #trading on #nyse #nasdaq between $20 and $30: $APG $BTAI $CORT $EYE $FAZ $HROW $IBN $MANU $RUN $SJNK $SOXS $SPLB $TECS $VNT $WES,Negative,MANU
2023-04-24 20:26:59+00:00,#long #watchlist for #trading on #nyse #nasdaq between $20 and $30: $APG $BTAI $CORT $EYE $FAZ $HROW $IBN $MANU $RUN $SJNK $SOXS $SPLB $TECS $VNT $WES,Negative,IBN
2023-04-24 20:26:55+00:00,#long #watchlist for #trading on #nyse #nasdaq between $10 and $20: $AMBC $CBAY $CRNX $DANOY $DAWN $DRS $ELAN $HAYW $JUN $LBRT $LESL $NAAS $NLY $NTDOY $OMI $PDI $SCPH $SPWR $YANG $ZGN,Negative,CBAY
2023-04-24 20:26:55+00:00,#long #watchlist for #trading on #nyse #nasdaq between $10 and $20: $AMBC $CBAY $CRNX $DANOY $DAWN $DRS $ELAN $HAYW $JUN $LBRT $LESL $NAAS $NLY $NTDOY $OMI $PDI $SCPH $SPWR $YANG $ZGN,Negative,SPWR
2023-04-24 20:26:55+00:00,#long #watchlist for #trading on #nyse #nasdaq between $10 and $20: $AMBC $CBAY $CRNX $DANOY $DAWN $DRS $ELAN $HAYW $JUN $LBRT $LESL $NAAS $NLY $NTDOY $OMI $PDI $SCPH $SPWR $YANG $ZGN,Negative,PDI
2023-04-24 20:26:55+00:00,#long #watchlist for #trading on #nyse #nasdaq between $10 and $20: $AMBC $CBAY $CRNX $DANOY $DAWN $DRS $ELAN $HAYW $JUN $LBRT $LESL $NAAS $NLY $NTDOY $OMI $PDI $SCPH $SPWR $YANG $ZGN,Negative,OMI
2023-04-24 20:26:55+00:00,#long #watchlist for #trading on #nyse #nasdaq between $10 and $20: $AMBC $CBAY $CRNX $DANOY $DAWN $DRS $ELAN $HAYW $JUN $LBRT $LESL $NAAS $NLY $NTDOY $OMI $PDI $SCPH $SPWR $YANG $ZGN,Negative,NLY
2023-04-24 20:26:55+00:00,#long #watchlist for #trading on #nyse #nasdaq between $10 and $20: $AMBC $CBAY $CRNX $DANOY $DAWN $DRS $ELAN $HAYW $JUN $LBRT $LESL $NAAS $NLY $NTDOY $OMI $PDI $SCPH $SPWR $YANG $ZGN,Negative,AMBC
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,CBD
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,NLST
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,UIHC
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,PPSI
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,UGP
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,EVLV
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,GLT
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,CNSL
2023-04-24 20:26:49+00:00,#long #watchlist for #trading on #nyse #nasdaq between $2 and $10: $AMPS $AQN $CBD $CLM $CNSL $CRF $EVLV $GCTAY $GLT $HOLO $MCRB $MDXH $NLST $PPSI $RVPH $TALS $TAST $TNYA $UGP $UIHC $USX $YELL,Negative,TAST
2023-04-24 20:26:11+00:00,"The market is now closed, here's our recap on the day. $BBBY officially files for bankruptcy. #OTCStocks had some good news out, and some serious trading volume. $EPAZ closed green, $AURI, $CNNA, $ATVK, $FDBL (off BIG news), $BCAN (BIG volume and price incrase) #NYSE #NASDAQ 🎯📈",Negative,BBBY
2023-04-24 20:26:11+00:00,"The market is now closed, here's our recap on the day. $BBBY officially files for bankruptcy. #OTCStocks had some good news out, and some serious trading volume. $EPAZ closed green, $AURI, $CNNA, $ATVK, $FDBL (off BIG news), $BCAN (BIG volume and price incrase) #NYSE #NASDAQ 🎯📈",Negative,BIG
2023-04-24 20:25:51+00:00,$HXL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 598,Positive,HXL
2023-04-24 21:11:21+00:00,"RT @JDB_trading: $NASDAQ $QQQ $NQ $NDX #NASDAQ100 

Snelle scenario versus langzame scenario. 
SMA20 / 61.8% retracement / bovenkant bollin…",Neutral,QQQ
2023-04-24 21:11:21+00:00,"RT @JDB_trading: $NASDAQ $QQQ $NQ $NDX #NASDAQ100 

Snelle scenario versus langzame scenario. 
SMA20 / 61.8% retracement / bovenkant bollin…",Neutral,RT
2023-04-24 21:11:21+00:00,"RT @JDB_trading: $NASDAQ $QQQ $NQ $NDX #NASDAQ100 

Snelle scenario versus langzame scenario. 
SMA20 / 61.8% retracement / bovenkant bollin…",Neutral,NQ
2023-04-24 21:08:41+00:00,Nueva posición alcista en valor del NASDAQ100: $XEL https://t.co/xH5f7MrjBp https://t.co/JRBBv4MwmK,Neutral,XEL
2023-04-24 21:08:11+00:00,Nueva posición alcista en valor del NASDAQ100: $VRTX https://t.co/a5uzxQh2Un https://t.co/xD2pGDsrpN,Neutral,VRTX
2023-04-24 21:07:41+00:00,Nueva posición alcista en valor del NASDAQ100: $SBUX https://t.co/y7Ych8ZnNs https://t.co/Eqa6tLeHsE,Neutral,SBUX
2023-04-24 21:07:11+00:00,Nueva posición alcista en valor del NASDAQ100: $EBAY https://t.co/JwTumsm3WU https://t.co/F14iPocqKY,Neutral,EBAY
2023-04-24 21:06:41+00:00,Nueva posición alcista en valor del NASDAQ100: $DLTR https://t.co/4NodupLtBM https://t.co/VY3i52w15K,Neutral,DLTR
2023-04-24 21:06:11+00:00,Nueva posición alcista en valor del NASDAQ100: $ATVI https://t.co/TyXm8dKJkx https://t.co/2WTejeE00q,Neutral,ATVI
2023-04-24 21:05:41+00:00,Nueva posición alcista en valor del NASDAQ100: $ADP https://t.co/uN1vdxPLdQ https://t.co/MuHJxhLpwM,Neutral,ADP
2023-04-24 21:03:06+00:00,"🇺🇸Btc's Correlation

BTC：$28,248 ↓
S&amp;P500：$4,154 (0.24 ↑)
Nasdaq100：$13,088 (0.81 ↑)
DJI：$33,897 (-0.04 ↑)
SOX：$3,046 (0.58 ↓)
GOLD：$2,005 (0.86 ↑)
OIL：$77 (0.07 ↑)
US02Y：4.15% ↓
US10Y：3.536% ↓
US10Y-US02Y：-0.615% ↑ https://t.co/mtyWJPDken",Neutral,S
2023-04-24 21:03:06+00:00,"🇺🇸Btc's Correlation

BTC：$28,248 ↓
S&amp;P500：$4,154 (0.24 ↑)
Nasdaq100：$13,088 (0.81 ↑)
DJI：$33,897 (-0.04 ↑)
SOX：$3,046 (0.58 ↓)
GOLD：$2,005 (0.86 ↑)
OIL：$77 (0.07 ↑)
US02Y：4.15% ↓
US10Y：3.536% ↓
US10Y-US02Y：-0.615% ↑ https://t.co/mtyWJPDken",Neutral,GOLD
2023-04-24 20:54:09+00:00,"RT @forexdunyasii: 📍Getiriler Düştükçe, #Nasdaq100 Kazançlarının Önünde Zirve Yaptı.

Çift tepe doğrulanırsa, #Us100 dik düşüş yaşayabilir…",Neutral,RT
2023-04-24 20:52:34+00:00,"RT @forexdunyasii: 📍Getiriler Düştükçe, #Nasdaq100 Kazançlarının Önünde Zirve Yaptı.

Çift tepe doğrulanırsa, #Us100 dik düşüş yaşayabilir…",Neutral,RT
2023-04-24 20:46:11+00:00,"RT @tradosaure: 🦖Apprendre le trading court terme

🧁Zones d'intervention pour la semaine sur #CAC40 #DAX40 #EURUSD #DJ30 #NASDAQ100 #Bitcoi…",Neutral,RT
2023-04-24 20:45:53+00:00,"RT @BolsaGeneral: 💥Ron BARON: ""OPORTUNIDAD de COMPRA histórica en BOLSA"" ""Tesla x9""👉¿Es posible? | Noticias y Sorteo
▶Análisis del Ibex, Da…",Neutral,RT
2023-04-24 20:39:35+00:00,"RT @forexdunyasii: 📍Getiriler Düştükçe, #Nasdaq100 Kazançlarının Önünde Zirve Yaptı.

Çift tepe doğrulanırsa, #Us100 dik düşüş yaşayabilir…",Neutral,RT
2023-04-24 20:37:25+00:00,"RT @forexdunyasii: 📍Getiriler Düştükçe, #Nasdaq100 Kazançlarının Önünde Zirve Yaptı.

Çift tepe doğrulanırsa, #Us100 dik düşüş yaşayabilir…",Neutral,RT
2023-04-24 20:28:50+00:00,"Today’s, 10 top/bottom percent net change performers in the #NASDAQ100 Index #Stocks #QQQ #NQ_F #NDX #NASDAQ $QQQ $ZM $PDD https://t.co/ntous3Pea2",Neutral,QQQ
2023-04-24 20:26:07+00:00,"RT @sellthenews1: 🚨 ABD Borsaları Kapandı

#DowJones #NASDAQ100 $BTC https://t.co/agDSicbCm6",Neutral,RT
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,BIDU
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,GOOG
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,IDXX
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,EBAY
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,DLTR
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,ODFL
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,MSFT
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,ALGN
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,MU
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,INTC
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,JD
2023-04-24 20:25:32+00:00,"#NASDAQ100 continuing sideways today - down 0.24% with 52 stocks up/49 down.  Leaders: $ZM $ALGN $DLTR $EBAY $IDXX $ODFL Laggards: $OKTA $PDD $MU $JD $TEAM $INTC $DDOG $BIDU $MRNA
Big week for #earnings: $GOOG $META $MSFT $NTES and a host of others. https://t.co/td1rVgBEpJ",Negative,NTES
2023-04-24 20:24:38+00:00,"RT @torogroso200: BRZU etf x2 de Brasil, otra posición de la comunidad, compra en 54$, hoy posibilidad de recompra, primer profit los 85$ ✅…",Neutral,RT
2023-04-24 20:24:22+00:00,"RT @torogroso200: PLUGPOWER ✅cuando tienes un método con velas asignadas, tu mismo puedes hacer backtesting, esa es la entrada y la salida…",Neutral,RT
2023-04-24 20:24:03+00:00,"RT @torogroso200: Con el método semanal torogroso, es el tiempo que le vas a dedicar al trading por semana y nunca mas operarás por la opin…",Neutral,RT
2023-04-24 20:23:54+00:00,"RT @torogroso200: Hoy vencimientos de opciones usa, el lunes mas y mejor, buen fin de semana gente! ❤ Se agradece si se  da like en las pub…",Neutral,RT
2023-04-24 20:23:31+00:00,"RT @torogroso200: LABU x3 de biotechs, en compra en la comunidad desde 4,5$, se opera siguiendo a si índice de referencia XBI, luchando ma2…",Neutral,RT
2023-04-24 20:22:58+00:00,"RT @torogroso200: Sala de trading online Torogroso, aprende nuestros métodos de largo plazo y comparte en la comunidad. Toma tus propias de…",Neutral,RT
2023-04-24 20:22:39+00:00,"RT @torogroso200: C3ai✅ se incorpora al portafolio torogroso 🎯
#NASDAQ100 #sp500 #NYSE #russell #Ibex35 #BTC  #crypto #A50 #Economia #Finan…",Neutral,RT
2023-04-24 20:21:34+00:00,"RT @LighthouseTrad3: #AlgorithmicTrading #Market Recap 04/24🥷📈 

https://t.co/iiKIv0hnuZ

#traders #BTC  #daytrading  #ChatGPT #nasdaqtradi…",Neutral,RT
2023-04-24 20:21:24+00:00,"#AlgorithmicTrading #Market Recap 04/24🥷📈 

https://t.co/iiKIv0hnuZ

#traders #BTC  #daytrading  #ChatGPT #nasdaqtrading #nasdaq #nasdaq100  #tradingbot #sp500  #FuturesTrading 
#dowjones  #FutureTrade
#trading #NinjaTrader #tradingstrategy
#algotrading #NYC #CME #OpenAI https://t.co/DEPyqWzehD",Neutral,CME
2023-04-24 20:18:41+00:00,"4/24ﾘﾊﾞｰｽ・ﾚﾎﾟ速報🐑
「中規模の増加」18,515B(185.15億ドル)
約2兆4847億円(為替134.2円)
ドルの操縦に忙しいﾘﾊﾞﾚﾎﾟ🐑
⬆️青🟦＝FED(FRB)リバレポ残高
↗️赤🟥＝S&amp;P500
↘️🕯️＝NASDAQ100
➡️紫🟪＝FRBﾊﾞﾗﾝｽｼｰﾄ
↗️黄🟨＝GOLD
↘️黒■＝DXY(ﾄﾞﾙｲﾝﾃﾞｯｸｽ) https://t.co/zokE8PfaIu",Neutral,S
2023-04-24 20:18:41+00:00,"4/24ﾘﾊﾞｰｽ・ﾚﾎﾟ速報🐑
「中規模の増加」18,515B(185.15億ドル)
約2兆4847億円(為替134.2円)
ドルの操縦に忙しいﾘﾊﾞﾚﾎﾟ🐑
⬆️青🟦＝FED(FRB)リバレポ残高
↗️赤🟥＝S&amp;P500
↘️🕯️＝NASDAQ100
➡️紫🟪＝FRBﾊﾞﾗﾝｽｼｰﾄ
↗️黄🟨＝GOLD
↘️黒■＝DXY(ﾄﾞﾙｲﾝﾃﾞｯｸｽ) https://t.co/zokE8PfaIu",Neutral,GOLD
2023-04-24 20:11:40+00:00,"RT @forexdunyasii: 📍Getiriler Düştükçe, #Nasdaq100 Kazançlarının Önünde Zirve Yaptı.

Çift tepe doğrulanırsa, #Us100 dik düşüş yaşayabilir…",Neutral,RT
2023-04-24 20:10:42+00:00,"And this is why there is rule# 7 

Chop fest

Somehow I almost top ticked that exit.
#NASDAQ100 #DayTrading https://t.co/007iLHFCG0",Positive,I
2023-04-24 21:12:32+00:00,"RT @JDB_trading: $NQ $NDX $MNQ $QQQ #NASDAQ100 $NASDAQ $SOX $SOXX #AI #chips #semis #semiconductor #bubble #jongentoch 

$SOX bubble versus…",Neutral,NQ
