timestamp,tweets
2023-04-25 23:45:41+00:00,"Nasdaq100の日次をみると4/19がピークになってました。

チャートは4/18に4/4と同レベルに戻しているので確定

市場に出回っている資金の供給量は減っています。

3/13が直近の安値で2022年10/13が底値で11/4と12/18でWの安値、これらを確認して2023年1/6から上昇2/2を3/31は超え4/16からは利確モード https://t.co/YiKouvLqaJ"
2023-04-25 23:37:03+00:00,"☑️ $MSFT （ダウ銘柄）はNasdaq100には属していないが、MEGA-Techの代表格である為に当社の好決算を受けて　＃Nasdaq100先物（及びNasdaqミニ先物）は未明下落分の半値程度反発して推移…
ただ、Alphabetの決算は冴えず、今後のBig-IT決算に焦点が集まる。 https://t.co/wcFV7ZL5qK https://t.co/1FazFkQqZt"
2023-04-25 23:31:54+00:00,"おはです🍎🍎
🇺🇸4月25日 3指数↘️
NASDAQ100−1.89%
☑️金利↘️原油↘️半導体↘️₿↗️
☑️$¥ 133.6円
🧐出来高そこまで

米国市場指数は右肩下がりでしたね😅決算が予想上回り $GOOG $MSFT は時間外上昇❣️今夜は指数反発となるのでしょうか☺️本日も宜しくお願いします🥰 https://t.co/kvFEKYYbvd"
2023-04-25 23:29:38+00:00,"#NASDAQ100 H6 cycle perspective - update. First target to the downside met with a long wick down. Looks like a push higher now before testing the next target area. Please observe notes on chart. 

#US100 #NDX $NDX $NQ #NQ $QQQ #NASDAQ https://t.co/TuW4ZxerDO https://t.co/VUr1Wz3pPd"
2023-04-25 23:28:27+00:00,"#NASDAQ100
そろそろ決算が出てきました。マイクロソフトが好調なので時間外で上昇しています。 https://t.co/Nz4WQOxmQU"
2023-04-25 23:25:00+00:00,"【本日のピボット 4月26日】
https://t.co/lBeh8UBShv

#くりっく株365 #日経225 #NYダウ #NASDAQ100 #株価指数 #CFD https://t.co/pZAhF1g2Np"
2023-04-25 23:24:35+00:00,"2023/04/26
アメリカ株ヒートマップ

DOW30
NASDAQ100
S&amp;P500 https://t.co/YJdovGPkhq"
2023-04-25 23:23:55+00:00,"RT @yamaguchi_fjtm: 8：22現在

日経225、NYダウ、NASDAQ100の気配値
#くりっく株365 https://t.co/BQ33uynwNT"
2023-04-25 23:23:35+00:00,"8：22現在

日経225、NYダウ、NASDAQ100の気配値
#くりっく株365 https://t.co/BQ33uynwNT"
2023-04-25 23:21:40+00:00,"RT @himjjo: #Platinum futures is a combination of nasdaq100 &amp; gold futures. Thus if you want to hold both nasdaq100 &amp; gold in a portfolio,…"
2023-04-25 23:18:14+00:00,"おはようございます☀

NASDAQ100−1.89%
S&amp;P500-1.58%

First Republic Bankの株急落をきっかけにムード悪化！

#米国株 #レバナス"
2023-04-25 23:15:52+00:00,"そしてリバレポとNASDAQ100のチャート🕯️
リバレポ放出で５月前半までは2275億ドル(約30.4兆円)もの放出余地があるので時間稼ぎする気アリ寄りのアリですかね🐑 https://t.co/EilPpW77FG"
2023-04-25 23:14:13+00:00,"RT @chakamoko: 4/26ﾘﾊﾞｰｽ・ﾚﾎﾟ速報🐑(修正)
(➖)33.14B(331.4億ドル)
約4兆4341億円(為替133.8円)
あーやっぱり放出されました🐑
⬇️青🟦＝FED(FRB)リバレポ残高
⬇️赤🟥＝S&amp;P500
⬇️🕯️＝NASDAQ100…"
2023-04-25 23:13:18+00:00,"RT @yamaguchi_fjtm: おはようございます。
今日も一日よろしくお願いします！

”まるで役に立たない二種類の人々がいる　言われたことが出来ない人　言われたことしか出来ない人”　サイラス・カーティス　(新聞社経営者）

チャートは、日経225、NYダウ、NASD…"
2023-04-25 23:09:01+00:00,"おはようございます。
今日も一日よろしくお願いします！

”まるで役に立たない二種類の人々がいる　言われたことが出来ない人　言われたことしか出来ない人”　サイラス・カーティス　(新聞社経営者）

チャートは、日経225、NYダウ、NASDAQ100　日足
レンジ相場の下限を割り込む

#くりっく株365 https://t.co/voA0rlo7wI"
2023-04-25 23:05:26+00:00,"おはよう🌧

昨日の米国株は久々に大きく下落📉
下落の始まりになるのかな？

🔴NASDAQ100:▲1.89%
🟡S&amp;P500:▲1.58%
🟢VIX指数:18.76

GoogleとMicrosoftの決算は悪くなかったから反発してるけど、今日はMETAの決算があるし、また大きく動きそう…😅

今日は水曜日‼️
今日もマイペースで頑張ろう😆"
2023-04-25 23:05:15+00:00,"RT @ForexCemal: #NASDAQ100 
13.200'de görünüyor. Bu engelin üzerinde bir hareket, çift tepeyi geçersiz kılarak, Kasım 2021/Ekim 2022 çöküşü…"
2023-04-25 23:04:38+00:00,"「NASDAQ100指数 上位20銘柄分析」
2023年04月25日のレポートです。
指数全体のシグナルは「買い/売り保留」
個別株のシグナルの割合は以下の通りです。
買い：41.5％
売り：10％
売り保留：34.5％"
2023-04-25 23:03:11+00:00,"$MNQXXXX #MICROEMININASDAQ100FULL0623 - 15 min.: En una tendencia de fondo medianamente bajista, el precio de MICRO E-MINI NASDAQ100 FULL0623 intenta respirar un poco con un ligero repunte a corto... https://t.co/BsFxIhfnYd"
2023-04-25 23:00:56+00:00,"おはようございます☘️

アメリカ下落しましたが、アルファベット、Microsoftの決算でだいぶ戻しましたね。
まぁ、ずるずる落ちすぎましたし、こんなもんですかね。
NASDAQ100先物が基準線にレジスタンスされてるので、どうでしょう

今日もよろしくお願いします🍀 https://t.co/Md8sgXlijJ"
2023-04-25 23:00:46+00:00,"【QQQ】構成銘柄 前日比📉（4/26（水））
Apple： -0.94%
Microsoft： -2.25%
Amazon： -3.43%
NVIDIA： -2.96%
Tesla： -1.16%
Alphabet C： -2.03%
Alphabet A： -2.00%
meta： -2.46%
Broadcom： -1.97%
PepsiCo： +2.27%
#投資家さんと繋がりたい #米国株 
#投資家さんとつながりたい #NASDAQ100"
2023-04-25 22:52:39+00:00,"NASDAQ100 1時間足
まだ空売り早すぎって言ったよね?
マイクロソフトの決算で吹き上がったとはいえ、安易な売りはまだ危ないと思います。
S&amp;P500が天井圏のレンジを下抜けてからショート参戦しても遅くないです。 https://t.co/Qxk82iYe9A"
2023-04-25 22:52:36+00:00,"あ、あれ？、S&amp;P500もNASDAQ100も先物がプラ転してる🥺(笑)

#米国株 https://t.co/cjVJRPCbGK"
2023-04-25 22:47:58+00:00,"#xauusd #nasdaq100 #nasdaq #gold #fx #foreks #forex #dax #ger #eurusd #altın #dolar #usd #gbpusd #brent #ukoil #petrol #sasa #eupwr #gesan #kontr #thyao #pgsus

#nasdaq100 #nasdaq bilanço bahanesiyle 12900 üzerine aldılar ama 12600 mıknatıs gibi çekecek … https://t.co/VSofG5ey42"
2023-04-25 22:47:43+00:00,"#PayPay証券  -50243円。昨日より約2000円⬇️。 
#確定拠出年金 +582813円。昨日より約9000円⬆️。
 #楽天証券 eMAXIS Slim米国株式（S&amp;P500）は+150092円。昨日より約3000円⬆️。
eMAXIS NASDAQ100は+7129円。昨日とほぼ変わらず。 https://t.co/yI7VgHOAPx"
2023-04-25 22:41:10+00:00,"How can you not love the #NASDAQ100? 

190 point move low to high a/h

What a wild day to be #trading https://t.co/wamopOiXhx"
2023-04-25 22:40:42+00:00,"RT @BolsaGeneral: 📈Los futuros (o derivados en forma de CFDs) vienen verdes ahora mismo y descontarían una apertura alcista, especialmente…"
2023-04-25 22:40:29+00:00,"📈Los futuros (o derivados en forma de CFDs) vienen verdes ahora mismo y descontarían una apertura alcista, especialmente en el tecnológico Nasdaq100 tras resultados de Alphabet y Microsoft
Nasdaq sube más del 1% (+1,3%)
🔁Retuitea si es de tu interés https://t.co/yLAOm7gL41"
2023-04-25 22:37:05+00:00,"4/26ﾘﾊﾞｰｽ・ﾚﾎﾟ速報🐑(修正)
(➖)33.14B(331.4億ドル)
約4兆4341億円(為替133.8円)
あーやっぱり放出されました🐑
⬇️青🟦＝FED(FRB)リバレポ残高
⬇️赤🟥＝S&amp;P500
⬇️🕯️＝NASDAQ100
➡️紫🟪＝FRBﾊﾞﾗﾝｽｼｰﾄ
↘️黄🟨＝GOLD
↗️黒■＝DXY(ﾄﾞﾙｲﾝﾃﾞｯｸｽ) https://t.co/7Y4MUAdjeP"
2023-04-25 22:33:25+00:00,"#FXFocus #trading #CFDS #Indices #Futures update, closing &amp; taking #profit on #NASDAQ100 50.0 #pips / #points, now #selling https://t.co/3NTveXcta6"
2023-04-25 22:30:40+00:00,"そしてリバレポとNASDAQ100のチャート🕯️
リバレポ放出で５月前半までは2275億ドル(約30.4兆円)もの放出余地があるので時間稼ぎする気アリ寄りのアリですかね🐑 https://t.co/EilPpW77FG"
2023-04-25 22:28:15+00:00,RT @BArmstrong_TDA: #NASDAQ100 down 1.89% today with 84% of stocks down.  Bears shoved the index below the 30day MA today. Leaders: $FISV $…
2023-04-25 22:27:38+00:00,"Again, bears are fearful of earnings move. Nasdaq100 up more than 1% and the rally appear to last, more likely, explode"
2023-04-25 22:24:39+00:00,"@zvb05650_3 みきさん、おはひよーっ💕
NASDAQ100にも恵みの雨ということで、今夜から爆上げですね😊"
2023-04-25 22:12:15+00:00,"IG証券のトレーダーはNASDAQ100の買いポジションを高めているようです。

センチメントレポート👇
https://t.co/L2zTzYvHNT https://t.co/NW3HzLj4Jq"
2023-04-25 22:09:07+00:00,"おはよ！サイドFIREまであと908日

よい風呂の日。4/29まで楽天お買い物マラソン。米ファースト銀行の経営不安で株価下落、仮想通貨は上昇。MSFTは予想を上回る決算で時間外上昇

【市況】
S&amp;P500−1.58%
NASDAQ100−1.89%
米国債10年3.4%−2.21%
VIX22.97＋1.45
ビットコイン＋3.2%… https://t.co/slQAAjfUJH https://t.co/9uHzQas7mH"
2023-04-25 22:04:59+00:00,RT @JDB_trading: #NASDAQ100 https://t.co/fMKAed0PO2
2023-04-25 22:04:31+00:00,"おはようございます😊
今日は曇りです☁️
良い一日を(*ﾟ▽ﾟ)ﾉ

昨晩の🇺🇸株指数は☂️です🫢
・NASDAQ100 -1.89%
・S&amp;P500 -1.58%
・ダウ -1.02%
先週のNASDAQは⤴️⤴️⤵️⤵️⤴️
昨晩は下落⤵️⤵️

#おは戦50426as🌊
#米国株 https://t.co/vrroBjZLLx"
2023-04-25 22:04:06+00:00,"投信の基準価格のお知らせが来ました😄
Tracers　S&amp;P500配当貴族インデックス（米国株式）　+60円
eMAXIS　NASDAQ100インデックス　-9円
eMAXIS　Slim米国株式(S&amp;P500)　+48円
楽天全米株式インデックス　+40円

若干ですが上がってくれました！😀
こんな感じで上がっていって下さい！😀"
2023-04-25 22:03:54+00:00,"RT @JDB_trading: $COMP $QQQ #Nasdaq100

Weet je wat het met parabolische super bullmarkten is? Als ze uit elkaar spatten ga je minimaal ter…"
2023-04-25 22:03:54+00:00,"RT @hiyono_leverage: ／
おはひよーっ😈✨
＼

昨夜のNASDAQ100は前日比-1.89%、年初来は+16.32%となりました！

乖離率は+5.18%なので、本日も買い増しはありません✨

First Republic Bankが-49.36%、NAS…"
2023-04-25 21:59:59+00:00,"@milmil98142170 milさん、おはひよーっ💕
今夜のNASDAQ100は爆上げでありますように🙏✨"
2023-04-25 21:56:41+00:00,"RT @mimiru_usstock: おはみみるん🌸
みみるラボ🥰
""一目でわかる昨晩のNASDAQ100,SOXL""

NASDAQ100続落🔥
$FRC 預金流出からリスクオフムード拡大💦
半導体中心に広く売り
$MSFT $GOOG 決算クリア🎵

$SOXL 続落し全…"
2023-04-25 21:53:03+00:00,"RT @graphman100: 【✅🇺🇸指数ETFトレンド】
$SPY $406.17 -1.57%〔S&amp;P500〕
$QQQ $309.99 -1.89%〔Nasdaq100〕
$DIA $335.37 -1.00%〔NYDOW〕
$IWN $131.70 -2.42%〔R…"
2023-04-25 21:51:28+00:00,"@ren_NASDAQ100 
ご参加ありがとうございます❗️

気になる抽選結果は…動画を最後までチェック🙌

#カリホクハッシュのフィレバーガー のカリ😡ホク☺️な実況動画は音声ONで見てね🔈

明日もご参加お待ちしてます😆
#KFC
https://t.co/3wjynjUqx1 https://t.co/LnxuzganQQ"
2023-04-25 21:51:27+00:00,"RT @KFC_jp: 🥔新バーガー登場🍔
#カリホクハッシュのフィレバーガー

このバーガーほんまにカリッカリやな😡
なんでこんなにホックホクな～ん😊
#ロングアイランド さんのカリホク実況で
一緒にカリホクしない❓

① @KFC_jp をフォロー
②4/26 23:59ま…"
2023-04-25 21:51:12+00:00,"The #SP500 fell 65.41pts (-1.58%) to 4071, the #Nasdaq100 slid 244.65pts (-1.89%) to 12725 and the #DowJonesIndustrialAverage dropped 344.57pts (-1.02%) to 33530. #ForexMarket #ForexTrading #TradingOpportunity #ForexSignals https://t.co/8LkcYuTvty"
2023-04-25 21:50:18+00:00,"昨夜はちょっとした嵐でしたね

#NASDAQ100 は現物・先物ともに25MAと一目基準線を下抜け

#SP500 は現物・先物ともに25MAを下抜け、4/6安値は先物のみ割りました

ただ、引け後に大型決算で上昇。今日からメタなどの決算も。

緊張感もちつつ、トレンドに乗って儲けて行きましょう☺️ https://t.co/oLelXHgUt7"
2023-04-25 21:49:19+00:00,"おはようございます🌧️
#米国株 の指数は 下がっちゃいましたね😭
今日も一日頑張りましょう❗
ダウ平均　　　 -1.02%↘️
ナスダック　　-1.98%↘️
S&amp;P500 　　    -1.58%↘️
NASDAQ100 　 -1.89%↘️
ラッセル2000  -2.40%↘️
半導体指数 　   -3.37%↘️
米10年国債　 3.400↘️
恐怖指数　　 18.76(+1.87) https://t.co/nDp4lHwvzF"
2023-04-25 21:49:08+00:00,🚀 Today's AI-powered strategy nailed a 171-point downside move in NASDAQ 100! 📉 Systematic approach = emotionless trading &amp; enhanced performance. Thanks for tuning in! #trading #AI #strategy #NASDAQ100 #success https://t.co/BPPGpcn1wX
2023-04-25 21:47:48+00:00,"1000円投資230日
S&amp;P500 1086円
マルチアイ964円100%
2倍ブル959円
4倍ブル776円

FANG+1226円
2倍ブル1090円
2倍ベア515円

NASDAQ100 1104円
2倍(レバナス)959円
スイッチ2.5倍768.4円250%
3倍ブル842円
3倍ベア580円
3倍マルチアイ1017円300%
バイオ1212円
次世代50 1053円
次世代50 2倍ブル863円 https://t.co/GbjZS9BXpl"
2023-04-25 21:46:30+00:00,"RT @hiyono_leverage: ／
おはひよーっ😈✨
＼

昨夜のNASDAQ100は前日比-1.89%、年初来は+16.32%となりました！

乖離率は+5.18%なので、本日も買い増しはありません✨

First Republic Bankが-49.36%、NAS…"
2023-04-25 21:44:52+00:00,"毎日レバナス967日目

おはナス～☀
今日も1,000円購入♪

今日で
積立額は
648,000円となりました

昨晩の
NASDAQ100は久しぶりに大きく下落
Google以外にもハイテク企業の決算
銀行不安も続くので要注意ですね

今日も良い一日を♪

#おは戦50426as https://t.co/AcvF4kgLCp"
2023-04-25 21:41:44+00:00,"2021年5月に始めた投資信託
【本日の価格】

↓毎月の積立金額

●つみたてNISA
・楽天全米株式インデックスファンド：20,000円
・eMAXIS Slim 米国株式：13,333円

●投資信託
・楽天全米株式インデックスファンド：40,000円
・eMAXIS Slim 米国株式：30,000円
・NASDAQ100：30,000円
#Shino40信託 https://t.co/YFTJFAl9EO https://t.co/5h6oHGOybx"
2023-04-25 21:41:44+00:00,あ、時間外にNASDAQ100もS&amp;P500も⤴️なの、MicrosoftとAlphabetの決算⤴️？🤔 https://t.co/JcJOstEb63 https://t.co/FeOOf0BiKd
2023-04-25 21:40:07+00:00,"RT @hiyono_leverage: ／
おはひよーっ😈✨
＼

昨夜のNASDAQ100は前日比-1.89%、年初来は+16.32%となりました！

乖離率は+5.18%なので、本日も買い増しはありません✨

First Republic Bankが-49.36%、NAS…"
2023-04-25 21:40:00+00:00,"おはみみるん🌸
みみるラボ🥰
""一目でわかる昨晩のNASDAQ100,SOXL""

NASDAQ100続落🔥
$FRC 預金流出からリスクオフムード拡大💦
半導体中心に広く売り
$MSFT $GOOG 決算クリア🎵

$SOXL 続落し全銘柄下落🔥
景気後退不安で半導体大きく逆風
$NVDA -2.9%

金利低下は追い風ならず

#米国株 #レバナス https://t.co/KEB0JRne04"
2023-04-25 21:35:22+00:00,"4/26(水)朝の持ち株(米国市場🇺🇸)

NASDAQ100もS&amp;P500⤵️開始！

銘柄,前日比,円賃損益
$LABU バイオ💊,➖,➕
→利確するか迷う🤔
$SQQQ NASDAQ🇺🇸,➕,➕
$TMV 国債💰️,➖,➖
→損切りかな🥺(笑)
$YANG 中国(香港)🇨🇳,➕,➕

#米国株
#投資家さんと繋がりたい https://t.co/zBY1KyOJoN https://t.co/Ck4vgm409F"
2023-04-25 21:33:26+00:00,"RT @BolsaGeneral: 💥Ron BARON: ""OPORTUNIDAD de COMPRA histórica en BOLSA"" ""Tesla x9""👉¿Es posible? | Noticias y Sorteo
▶Análisis del Ibex, Da…"
2023-04-25 21:32:40+00:00,"昨晩のQLD
-3.74％

昨晩のVXN
22.97　+6.74％

昨晩のVIX
18.75　+11.08％

変動率は
0＞ダウ平均＞S&amp;P500＞NASDAQ100＞NASDAQ総合

SOX指数-3.37％、ラッセル2000指数-2.40％
でした❗

全面安👀
SOXが特に厳しいですね…😱

#レバナス
#米国株"
2023-04-25 21:32:03+00:00,"／
おはひよーっ😈✨
＼

昨夜のNASDAQ100は前日比-1.89%、年初来は+16.32%となりました！

乖離率は+5.18%なので、本日も買い増しはありません✨

First Republic Bankが-49.36%、NASDAQ100も急落しましたが、GoogleとMicrosoftの決算を受けて回復してきています💕

【ひよの予報】
レバナス：☔☔☔ https://t.co/PGsB0NXNz2"
2023-04-25 21:31:29+00:00,https://t.co/8A6vg4yux0
2023-04-25 21:30:06+00:00,"2023/04/25
（米国）NASDAQ100：　12725.1
前日比：-244.7
前日比％：-1.89%

5日移動平均：　12954.08
25日移動平均：　12947.23
75日移動平均：　12403.39
#外株 https://t.co/zkb5Nt9mJ4"
2023-04-25 21:30:04+00:00,"2023/04/26 06:30

インデックス
・S&amp;P500 4071.63pt (-1.58%)
・NASDAQ100 12725.108pt (-1.89%)

評価額
・eMAXIS Slim 米国株式(S&amp;P500) 19,707円 (+0.24%)
・eMAXIS NASDAQ100インデックス 12,913円 (-0.07%)

為替
・1ドル=133.72円
#投資初心者"
2023-04-25 21:28:23+00:00,"4/25NDX
12,725.11（−244.65）
陰線大、RSI45.2
・寄り天、5日線が20日を割る。3/15以来
・FR銀行決算〜金融サゲ、リセ不安の色。ダウ  SP500  NAS　NDXサゲ、10年債サゲ金アゲ。
・ドル円133.7、油77.08
#NASDAQ100 https://t.co/xeECXYUaLh https://t.co/GFNnpk31sr"
2023-04-25 21:25:37+00:00,"【✅🇺🇸指数ETFトレンド】
$SPY $406.17 -1.57%〔S&amp;P500〕
$QQQ $309.99 -1.89%〔Nasdaq100〕
$DIA $335.37 -1.00%〔NYDOW〕
$IWN $131.70 -2.42%〔Russell2000〕
$SPX $NDX $DJI $RUT https://t.co/lXj3moVmn9"
2023-04-25 21:20:58+00:00,Now tech earnings are out bears are back in hibernation. But I will say and hold me to it the downside surprise and tech earning misses will come in the next 2 quarters #nasdaq100 $msft
2023-04-25 21:16:00+00:00,"NASDAQ100のレバレッジなしETF（QQQ）と、レバレッジありETF（TQQQ）の直近5年の推移

よく言われている「レバレッジ商品は一度落ちるとそう簡単には回復できない」ということがよく分かりますね🤓 https://t.co/TDiI6P0jwh"
2023-04-25 21:09:00+00:00,"超高配当ETF【2865】グローバルX NASDAQ100カバードコールETF｜配当利回り10%以上の米国株ETF【QYLD】の国内版です｜毎月配当です｜1株約1,000円で買えます｜SBI証券や楽天証券等で買えます｜値上り益を放棄しカバコ戦略の報酬を受け取ります│NISA口座なら配当金が非課税です
https://t.co/R1wfeiurAt"
2023-04-25 21:07:02+00:00,"RT @999umadaisuki: https://t.co/zga9fJP6M1
【米国株】西側諸国の自爆！EUとNATO分裂！インフレ加速！ゼレンスキー大統領責任追及！ウクライナ侵攻、ロシア穀物合意、地政学リスク【NASDAQ100レバナス"
2023-04-25 21:06:58+00:00,"https://t.co/zga9fJP6M1
【米国株】西側諸国の自爆！EUとNATO分裂！インフレ加速！ゼレンスキー大統領責任追及！ウクライナ侵攻、ロシア穀物合意、地政学リスク【NASDAQ100レバナス"
2023-04-25 21:05:11+00:00,Nueva posición alcista en valor del NASDAQ100: $PEP https://t.co/anXmOIotQh https://t.co/lqeou6tWi6
2023-04-25 21:04:45+00:00,"RT @bgbulltrader: #NASDAQ100 güncel görünüm. 

#SPX500 #QQQ https://t.co/Rxjqh1aaod"
2023-04-25 21:04:30+00:00,"RT @bgbulltrader: #forex piyasasında bizim farkımız ne mi?
- Bizimle beraber olan herkes ailenin bir parçası. 
- Gün boyunca şartsız koşuls…"
2023-04-25 21:03:06+00:00,"🇺🇸Btc's Correlation

BTC：$28,248 ↓
S&amp;P500：$4,154 (0.24 ↑)
Nasdaq100：$13,088 (0.81 ↑)
DJI：$33,897 (-0.04 ↑)
SOX：$3,046 (0.58 ↓)
GOLD：$2,005 (0.86 ↑)
OIL：$77 (0.07 ↑)
US02Y：4.15% ↓
US10Y：3.536% ↓
US10Y-US02Y：-0.615% ↑ https://t.co/qes0WGSsW4"
2023-04-25 21:02:09+00:00,"Disminuye hasta el 13,1% el número de posiciones alcistas en NASDAQ100 (desde el 35,4% de la sesión anterior) https://t.co/I6FT0TyehR"
2023-04-25 21:01:54+00:00,"RT @sellthenews1: 🚨 ABD Borsaları Kapandı

S&amp;P500: -1,58%
Nasdaq: -1,99%
Dow Jones: -1,01%

#DowJones #NASDAQ100 #BTC"
2023-04-25 15:26:13+00:00,@BuenoForMiami @Ezra4Liberty Of course. I could throw a dart at any stock in the NYSE100 and probably make more over time than social security would pay out
2023-04-26 01:41:37+00:00,"RT @JDB_trading: $COMP $QQQ #Nasdaq100

Weet je wat het met parabolische super bullmarkten is? Als ze uit elkaar spatten ga je minimaal ter…"
2023-04-26 01:35:35+00:00,"金まるくんです

■NASDAQ100
12.725 -1.89%

●VIX  18.75(+11.08%）
●10年金利  3.415

→🍆⤵︎⤵︎
→景気後退懸念強まり株価下落
→VIX急上昇
→ $MSFT EPS○ 売上○
→ $GOOGL EPS○ 売上○
→テック決算は予想を超えたことで、時間外で上昇

#NASDAQ100
#米国株
#レバナス https://t.co/lv2DA7gdpV"
2023-04-26 01:33:49+00:00,"RT @Yeap_IG: US #earnings season:
19% S&amp;P500 companies reported earnings thus far.
65% beat top-line, 77% beat earnings.

Earnings outperfo…"
2023-04-26 01:08:53+00:00,Check out my #US100 #NASDAQ #NASDAQ100 #trading  analysis on @TradingView: https://t.co/O7you5WAaR
2023-04-26 00:31:40+00:00,"こんにちはブログ更新しました♪ 見てください！ (o^―^o) #投資家さんと繋がりたい

2023年4月26日資産公開&amp; 本日は久々に大きめの下落

#資産運用 #資産公開 #米国株 #ベトナム株式 #インド株式 #SP500 #NASDAQ100 #レバナス #ジュニアNISA #不動産投資
https://t.co/LeB0vy9LUe"
2023-04-26 00:29:19+00:00,"RT @finanzmarktwelt: Microsoft: Zahlen besser als erwartet, Aktie steigt
#Microsoft #NASDAQ #NASDAQ100 #SP500 #DAX #Dax40
https://t.co/mfBz…"
2023-04-25 23:29:38+00:00,"#NASDAQ100 H6 cycle perspective - update. First target to the downside met with a long wick down. Looks like a push higher now before testing the next target area. Please observe notes on chart. 

#US100 #NDX $NDX $NQ #NQ $QQQ #NASDAQ https://t.co/TuW4ZxerDO https://t.co/VUr1Wz3pPd"
2023-04-25 23:28:27+00:00,"#NASDAQ100
そろそろ決算が出てきました。マイクロソフトが好調なので時間外で上昇しています。 https://t.co/Nz4WQOxmQU"
2023-04-25 23:25:00+00:00,"【本日のピボット 4月26日】
https://t.co/lBeh8UBShv

#くりっく株365 #日経225 #NYダウ #NASDAQ100 #株価指数 #CFD https://t.co/pZAhF1g2Np"
2023-04-25 23:05:15+00:00,"RT @ForexCemal: #NASDAQ100 
13.200'de görünüyor. Bu engelin üzerinde bir hareket, çift tepeyi geçersiz kılarak, Kasım 2021/Ekim 2022 çöküşü…"
2023-04-25 23:00:46+00:00,"【QQQ】構成銘柄 前日比📉（4/26（水））
Apple： -0.94%
Microsoft： -2.25%
Amazon： -3.43%
NVIDIA： -2.96%
Tesla： -1.16%
Alphabet C： -2.03%
Alphabet A： -2.00%
meta： -2.46%
Broadcom： -1.97%
PepsiCo： +2.27%
#投資家さんと繋がりたい #米国株 
#投資家さんとつながりたい #NASDAQ100"
2023-04-25 22:47:58+00:00,"#xauusd #nasdaq100 #nasdaq #gold #fx #foreks #forex #dax #ger #eurusd #altın #dolar #usd #gbpusd #brent #ukoil #petrol #sasa #eupwr #gesan #kontr #thyao #pgsus

#nasdaq100 #nasdaq bilanço bahanesiyle 12900 üzerine aldılar ama 12600 mıknatıs gibi çekecek … https://t.co/VSofG5ey42"
2023-04-25 22:41:10+00:00,"How can you not love the #NASDAQ100? 

190 point move low to high a/h

What a wild day to be #trading https://t.co/wamopOiXhx"
2023-04-25 22:33:25+00:00,"#FXFocus #trading #CFDS #Indices #Futures update, closing &amp; taking #profit on #NASDAQ100 50.0 #pips / #points, now #selling https://t.co/3NTveXcta6"
2023-04-25 22:28:15+00:00,RT @BArmstrong_TDA: #NASDAQ100 down 1.89% today with 84% of stocks down.  Bears shoved the index below the 30day MA today. Leaders: $FISV $…
2023-04-25 22:04:59+00:00,RT @JDB_trading: #NASDAQ100 https://t.co/fMKAed0PO2
2023-04-25 22:03:54+00:00,"RT @JDB_trading: $COMP $QQQ #Nasdaq100

Weet je wat het met parabolische super bullmarkten is? Als ze uit elkaar spatten ga je minimaal ter…"
2023-04-25 21:51:12+00:00,"The #SP500 fell 65.41pts (-1.58%) to 4071, the #Nasdaq100 slid 244.65pts (-1.89%) to 12725 and the #DowJonesIndustrialAverage dropped 344.57pts (-1.02%) to 33530. #ForexMarket #ForexTrading #TradingOpportunity #ForexSignals https://t.co/8LkcYuTvty"
2023-04-25 21:50:18+00:00,"昨夜はちょっとした嵐でしたね

#NASDAQ100 は現物・先物ともに25MAと一目基準線を下抜け

#SP500 は現物・先物ともに25MAを下抜け、4/6安値は先物のみ割りました

ただ、引け後に大型決算で上昇。今日からメタなどの決算も。

緊張感もちつつ、トレンドに乗って儲けて行きましょう☺️ https://t.co/oLelXHgUt7"
2023-04-25 21:49:08+00:00,🚀 Today's AI-powered strategy nailed a 171-point downside move in NASDAQ 100! 📉 Systematic approach = emotionless trading &amp; enhanced performance. Thanks for tuning in! #trading #AI #strategy #NASDAQ100 #success https://t.co/BPPGpcn1wX
2023-04-25 21:28:23+00:00,"4/25NDX
12,725.11（−244.65）
陰線大、RSI45.2
・寄り天、5日線が20日を割る。3/15以来
・FR銀行決算〜金融サゲ、リセ不安の色。ダウ  SP500  NAS　NDXサゲ、10年債サゲ金アゲ。
・ドル円133.7、油77.08
#NASDAQ100 https://t.co/xeECXYUaLh https://t.co/GFNnpk31sr"
2023-04-25 21:20:58+00:00,Now tech earnings are out bears are back in hibernation. But I will say and hold me to it the downside surprise and tech earning misses will come in the next 2 quarters #nasdaq100 $msft
2023-04-25 21:04:45+00:00,"RT @bgbulltrader: #NASDAQ100 güncel görünüm. 

#SPX500 #QQQ https://t.co/Rxjqh1aaod"
2023-04-25 21:04:30+00:00,"RT @bgbulltrader: #forex piyasasında bizim farkımız ne mi?
- Bizimle beraber olan herkes ailenin bir parçası. 
- Gün boyunca şartsız koşuls…"
2023-04-25 21:01:54+00:00,"RT @sellthenews1: 🚨 ABD Borsaları Kapandı

S&amp;P500: -1,58%
Nasdaq: -1,99%
Dow Jones: -1,01%

#DowJones #NASDAQ100 #BTC"
2023-04-25 20:57:54+00:00,"#ASX to Dive into the Red Sea. US tumbles at close ahead of Big Tech earnings

#DowJones -1.02%  
#NASDAQ100  -1.89% 
S&amp;P 500 -1.58%, as First Republic Bank struggled to survive financial struggles.

#DAX stood flat 
#CAC40 -0.56%
#FTSE100 -0.27% 
 Euro Stoxx50 -0.54%,
#Crypto 💚 https://t.co/bzRQAjD4Zm"
